date,time,lang,task,lstm,word_len_mean,pronunciation_len_mean,nb_samples,max_len_input,max_len_target,nb_input_symbols,nb_output_symbols,x_symbols,y_symbols,x_nb_symbols,y_nb_symbols,trainable_params,training_duration,val_accuracy,nb_predictions,nb_good_predictions,test_err_index,test_accuracy,test_duration,test_err_1_label,test_err_1_nb,test_err_1_word,test_err_1_pronunciation,test_err_1_prediction,test_err_2_label,test_err_2_nb,test_err_2_word,test_err_2_pronunciation,test_err_2_prediction,test_err_3_label,test_err_3_nb,test_err_3_word,test_err_3_pronunciation,test_err_3_prediction
2020-03-19,13:40:46,fi,write,512,10.4,10.4,105354,26,26,28,29,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, æ, ø, ŋ, ɡ, ɪ, ʃ, ː","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ä, ö, š",28,27,2237470,0:03:58.545551,0.98,1000,805,"[0.         0.01025641 0.03076923 0.04102564 0.05128205 0.04615385
 0.06153846 0.10769231 0.14871795 0.14358974 0.14871795 0.11794872
 0.04615385 0.02564103 0.01025641 0.01025641 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.8,0:03:28.124509,w:-.i.+.i.,6,ismaililainen,ismailɪlainen,ismaiillainen,w:-.i.+.t.,4,materialisoituen,materialɪsoituen,materialisottuen,w:-.ö.+.y.,3,tukipyörä,tukɪpyøræ,tukipyyrä
2020-03-19,13:48:20,fi,read,512,10.4,10.4,105354,25,27,27,30,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ä, ö, š","a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, æ, ø, ŋ, ɡ, ɪ, ʃ, ː",27,28,2237983,0:04:14.696498,0.98,1000,768,"[0.         0.00862069 0.03448276 0.04310345 0.03448276 0.04741379
 0.09051724 0.09482759 0.16810345 0.18534483 0.12931034 0.07758621
 0.06465517 0.01293103 0.00431034 0.00431034 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.77,0:03:33.257102,r:-.i.+.ɪ.,11,oikeinkirjoitus,oikeiŋkirjoitus,oikeiŋkɪrjoitus,r:-.ɪ.+.i.,9,silminnäkijä,silmɪnnækɪjæ,silmɪnnækijæ,r:-.e.+.l.,3,benguelankiuru,beŋŋuelaŋkiuru,beŋŋullaŋkiuru
2020-03-19,13:56:16,fr,write,512,11.2,9.0,1214262,25,26,35,43,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, â, æ, ç, è, é, ê, ë, î, ï, ô, ù, û, ü, œ",35,41,2287660,0:04:20.139883,0.866,1000,93,"[0.         0.05622933 0.07166483 0.07717751 0.11356119 0.10694598
 0.11907387 0.09702315 0.08489526 0.07497244 0.06063947 0.04740904
 0.02646086 0.02315325 0.01764057 0.01212789 0.00882029 0.00110254
 0.00110254 0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.09,0:04:10.393657,w:-.+.s.,28,ténite,tenit,ténites,w:-.+.n.t.,19,mensualisant,mɑ̃sɥalizɑ̃,mensualisantnt,w:-.+.e.n.,13,guiorerait,ɡjɔʁəʁɛ,guioreraient
2020-03-19,14:05:33,fr,read,512,11.2,9.0,1214262,25,26,41,37,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, â, æ, ç, è, é, ê, ë, î, ï, ô, ù, û, ü, œ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃",41,35,2284582,0:03:45.866798,0.954,1000,578,"[0.         0.05687204 0.10900474 0.12085308 0.15402844 0.13744076
 0.13033175 0.11611374 0.04976303 0.0521327  0.03791469 0.01895735
 0.007109   0.00473934 0.00236967 0.         0.00236967 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.58,0:03:08.645196,r:-.o.+.ɔ.,16,croquilles,kʁokij,kʁɔkij,r:-.ɔ.+.o.,10,cadoter,kadɔte,kadote,r:-.+.e.,8,malinkéisées,malinkeize,malinkeizee
2020-03-19,14:12:45,fro,write,512,8.6,9.0,1214262,25,24,35,34,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃","a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ã, ç, è, é, ë, õ, ö, ĩ, ũ",35,32,2264611,0:01:58.663593,0.992,1000,899,"[0.         0.03960396 0.04950495 0.06930693 0.05940594 0.08910891
 0.1980198  0.14851485 0.14851485 0.10891089 0.06930693 0.00990099
 0.         0.         0.         0.         0.00990099 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9,0:02:58.496003,w:-.a.+.a.,4,skripturalizè,skʁiptyʁalizɛ,skriptuarlizè,w:-.ç.+.ç.,2,ãuçyõ,ɑ̃yʃjɔ̃,ãçuyõ,w:-.o.+.m.,2,maomètizasyõ,maɔmɛtizasjɔ̃,mammètizasyõ
2020-03-19,14:17:57,fro,read,512,8.6,9.0,1214262,23,26,32,37,"a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ã, ç, è, é, ë, õ, ö, ĩ, ũ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃",32,35,2266150,0:02:30.920343,0.989,1000,829,"[0.         0.07017544 0.11111111 0.13450292 0.14619883 0.15204678
 0.0877193  0.10526316 0.05847953 0.03508772 0.04678363 0.02923977
 0.00584795 0.01169591 0.         0.00584795 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.83,0:03:04.812354,r:-.o.+.ɔ.,27,ãklozam,ɑ̃klozam,ɑ̃klɔzam,r:-.ɔ.+.o.,9,refoswayasyõ,ʁəfɔswajasjɔ̃,ʁəfoswajasjɔ̃,r:-.ɑ.+.a.,8,taçrona,tɑʃʁɔna,taʃʁɔna
2020-03-19,14:23:48,it,write,512,9.1,9.1,26798,24,24,34,34,":, a, b, d, e, f, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ŋ, ɔ, ɛ, ɡ, ɱ, ɲ, ʃ, ʎ, ʒ, ʣ, ʤ, ʦ, ʧ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, è, é, ì, ò, ù",34,32,2262563,0:03:53.718597,0.978,1000,826,"[0.         0.04022989 0.06321839 0.06321839 0.08045977 0.09770115
 0.08045977 0.12643678 0.14367816 0.1091954  0.07471264 0.05747126
 0.01149425 0.02873563 0.01149425 0.00574713 0.         0.00574713
 0.         0.         0.         0.         0.         0.
 0.        ]",0.83,0:03:07.156615,w:-.+.i.,5,geloso,dʒelɔzo,gieloso,w:-.à.+.a.,5,età,ɛta,eta,w:-.a.+.t.,4,isoieta,izojɛta,isoiett
2020-03-19,14:30:56,it,read,512,9.1,9.1,26798,23,25,32,36,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, è, é, ì, ò, ù",":, a, b, d, e, f, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ŋ, ɔ, ɛ, ɡ, ɱ, ɲ, ʃ, ʎ, ʒ, ʣ, ʤ, ʦ, ʧ",32,34,2263589,0:03:18.151851,0.967,1000,624,"[0.         0.07180851 0.12765957 0.11702128 0.1143617  0.12234043
 0.08776596 0.15159574 0.08244681 0.06648936 0.03191489 0.0106383
 0.00797872 0.00265957 0.00265957 0.00265957 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.62,0:03:07.533469,r:-.ɛ.+.e.,32,equide,ɛkwide,ekwide,r:-.ɔ.+.o.,24,calzone,kaltsɔne,kaltsone,r:-.+.t.,11,costernazione,kosternatsjone,kosternattsjone
2020-03-19,14:37:28,ko,write,512,8.3,10.6,64669,35,25,41,69,"a, b, d, e, h, i, j, k, m, n, o, p, s, t, u, w, x, ç, ŋ, ɕ, ɡ, ɣ, ɥ, ɦ, ɭ, ɯ, ɰ, ɲ, ɸ, ɾ, ʃ, ʌ, ʎ, ʑ, ʝ, ʰ, ʷ, ̚, ̹, ͈, β","ᄀ, ᄁ, ᄂ, ᄃ, ᄄ, ᄅ, ᄆ, ᄇ, ᄈ, ᄉ, ᄊ, ᄋ, ᄌ, ᄍ, ᄎ, ᄏ, ᄐ, ᄑ, ᄒ, ᅡ, ᅢ, ᅣ, ᅤ, ᅥ, ᅦ, ᅧ, ᅨ, ᅩ, ᅪ, ᅫ, ᅬ, ᅭ, ᅮ, ᅯ, ᅰ, ᅱ, ᅲ, ᅳ, ᅴ, ᅵ, ᆨ, ᆩ, ᆪ, ᆫ, ᆬ, ᆭ, ᆮ, ᆯ, ᆰ, ᆱ, ᆲ, ᆳ, ᆴ, ᆵ, ᆶ, ᆷ, ᆸ, ᆹ, ᆺ, ᆻ, ᆼ, ᆽ, ᆾ, ᆿ, ᇀ, ᇁ, ᇂ",41,67,2366534,0:02:37.030708,0.971,1000,740,"[0.         0.00384615 0.1        0.2        0.1        0.13846154
 0.14230769 0.09230769 0.09230769 0.08461538 0.03461538 0.00769231
 0.00384615 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.74,0:02:54.508672,w:-.ᅦ.+.ᅢ.,16,척제,tɕʰʌ̹k̚tɕ͈e,척재,w:-.ᅢ.+.ᅦ.,10,해라하다,heɾaɦada,헤라하다,w:-.ᆨ.+.ᆼ.,8,전색맹,tɕʌ̹nsʰeŋmeŋ,전생맹
2020-03-19,14:43:08,ko,read,512,8.3,10.6,64669,24,36,67,43,"ᄀ, ᄁ, ᄂ, ᄃ, ᄄ, ᄅ, ᄆ, ᄇ, ᄈ, ᄉ, ᄊ, ᄋ, ᄌ, ᄍ, ᄎ, ᄏ, ᄐ, ᄑ, ᄒ, ᅡ, ᅢ, ᅣ, ᅤ, ᅥ, ᅦ, ᅧ, ᅨ, ᅩ, ᅪ, ᅫ, ᅬ, ᅭ, ᅮ, ᅯ, ᅰ, ᅱ, ᅲ, ᅳ, ᅴ, ᅵ, ᆨ, ᆩ, ᆪ, ᆫ, ᆬ, ᆭ, ᆮ, ᆯ, ᆰ, ᆱ, ᆲ, ᆳ, ᆴ, ᆵ, ᆶ, ᆷ, ᆸ, ᆹ, ᆺ, ᆻ, ᆼ, ᆽ, ᆾ, ᆿ, ᇀ, ᇁ, ᇂ","a, b, d, e, h, i, j, k, m, n, o, p, s, t, u, w, x, ç, ŋ, ɕ, ɡ, ɣ, ɥ, ɦ, ɭ, ɯ, ɰ, ɲ, ɸ, ɾ, ʃ, ʌ, ʎ, ʑ, ʝ, ʰ, ʷ, ̚, ̹, ͈, β",67,41,2353196,0:03:32.464436,0.991,1000,868,"[0.         0.03030303 0.03787879 0.09090909 0.09848485 0.12878788
 0.04545455 0.06818182 0.09090909 0.06818182 0.08333333 0.09090909
 0.03787879 0.04545455 0.03030303 0.02272727 0.00757576 0.
 0.00757576 0.00757576 0.00757576 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.87,0:03:34.832934,r:-.ʰ.+.͈.,5,새파르족족,sʰepʰaɾɯdʑok̚tɕ͈ok̚,sʰep͈aɾɯdʑok̚tɕ͈ok̚,r:-.m.+.ŋ.,4,몽애,moŋe,ŋoŋe,r:-.s.+.t.,4,샅,sʰat̚,tʰat̚
2020-03-19,14:50:24,nl,write,512,8.6,7.8,13344,24,26,45,30,"a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɣ, ɦ, ɪ, ɫ, ɵ, ʃ, ʊ, ʋ, ʌ, ʏ, ʔ, ː, χ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ë, ï",45,28,2274847,0:02:54.820366,0.932,1000,360,"[0.        0.0484375 0.0640625 0.0859375 0.128125  0.134375  0.14375
 0.09375   0.084375  0.059375  0.040625  0.0375    0.0359375 0.01875
 0.00625   0.0078125 0.0078125 0.        0.0015625 0.        0.
 0.        0.0015625 0.        0.        0.        0.       ]",0.36,0:03:22.823367,w:-.+.e.,26,zijns,zɛins,zijnes,w:-.+.t.,22,mangat,mɑnɣɑt,mangatt,w:-.+.s.,13,kits,kɪts,kitss
2020-03-19,14:56:48,nl,read,512,8.6,7.8,13344,25,25,28,47,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ë, ï","a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɣ, ɦ, ɪ, ɫ, ɵ, ʃ, ʊ, ʋ, ʌ, ʏ, ʔ, ː, χ",28,45,2283568,0:03:06.206117,0.926,1000,411,"[0.         0.10526316 0.16808149 0.16977929 0.14601019 0.14770798
 0.08149406 0.06281834 0.04244482 0.02886248 0.01358234 0.00848896
 0.01018676 0.00169779 0.01018676 0.         0.         0.00169779
 0.         0.         0.00169779 0.         0.         0.
 0.         0.        ]",0.41,0:02:50.652196,r:-.+.ə.,9,boomkangoeroes,bomkɑnχərus,bomkɑnχərusə,r:-.e.+.ə.,9,alleen,ɑlen,ɑlən,r:-.ː.+.,6,scheef,sxeːf,sxef
2020-03-19,15:02:52,pt,write,512,7.1,7.0,13722,20,23,43,38,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ð, õ, ĩ, ũ, ɐ, ɔ, ɛ, ɡ, ɣ, ɨ, ɫ, ɲ, ɹ, ɻ, ɾ, ʁ, ʃ, ʎ, ʒ, ̃, β, ẽ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, â, ã, ç, é, ê, í, ó, ô, ú",43,36,2291239,0:01:54.808274,0.96,1000,591,"[0.         0.14180929 0.15647922 0.14669927 0.18826406 0.12469438
 0.08557457 0.08312958 0.03667482 0.0195599  0.00733496 0.00733496
 0.         0.00244499 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.59,0:02:38.393851,w:-.e.+.i.,19,planear,plɐnjaɾ,planiar,w:-.u.+.o.,15,fustigar,fustiɡaʁ,fostigar,w:-.c.+.s.,14,citação,sitɐsɐ̃w̃,sitação
2020-03-19,15:07:31,pt,read,512,7.1,7.0,13722,22,21,36,45,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, â, ã, ç, é, ê, í, ó, ô, ú","a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ð, õ, ĩ, ũ, ɐ, ɔ, ɛ, ɡ, ɣ, ɨ, ɫ, ɲ, ɹ, ɻ, ɾ, ʁ, ʃ, ʎ, ʒ, ̃, β, ẽ",36,43,2294830,0:01:19.780277,0.906,1000,196,"[0.         0.12313433 0.28233831 0.17164179 0.14676617 0.11442786
 0.07089552 0.04477612 0.02114428 0.01119403 0.00373134 0.00870647
 0.         0.         0.00124378 0.         0.         0.
 0.         0.         0.         0.        ]",0.2,0:02:35.477405,r:-.ɐ.+.a.,22,estaria,iʃtɐɾiɐ,iʃtaɾiɐ,r:-.a.+.ɐ.,21,lacração,lakɾasɐ̃w̃,lakɾɐsɐ̃w̃,r:-.o.+.u.,18,contornar,kõtoɾnaɾ,kõtuɾnaɾ
2020-03-19,15:11:33,ru,write,512,10.7,10.5,304525,27,26,30,35,"a, b, d, f, i, j, k, l, m, n, o, p, r, s, t, u, v, x, z, ɐ, ɕ, ə, ɛ, ɡ, ɣ, ɨ, ɪ, ʂ, ʊ, ʐ","а, б, в, г, д, е, ж, з, и, й, к, л, м, н, о, п, р, с, т, у, ф, х, ц, ч, ш, щ, ъ, ы, ь, э, ю, я, ё",30,33,2256932,0:04:21.220209,0.922,1000,328,"[0.         0.05654762 0.1875     0.12946429 0.15922619 0.13690476
 0.12797619 0.07142857 0.06547619 0.03422619 0.01488095 0.00892857
 0.00446429 0.0014881  0.0014881  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.33,0:03:42.249965,w:-.о.+.а.,41,окучка,ɐkʊtɕkə,акучка,w:-.е.+.и.,34,нахезать,nəxɪzət,нахизать,w:-.а.+.о.,31,желавшийся,ʐɨləfʂɨjsə,желовшийся
2020-03-19,15:19:46,ru,read,512,10.7,10.5,304525,25,28,33,32,"а, б, в, г, д, е, ж, з, и, й, к, л, м, н, о, п, р, с, т, у, ф, х, ц, ч, ш, щ, ъ, ы, ь, э, ю, я, ё","a, b, d, f, i, j, k, l, m, n, o, p, r, s, t, u, v, x, z, ɐ, ɕ, ə, ɛ, ɡ, ɣ, ɨ, ɪ, ʂ, ʊ, ʐ",33,30,2255393,0:03:19.166393,0.972,1000,763,"[0.         0.02109705 0.0464135  0.092827   0.08438819 0.08438819
 0.18987342 0.1350211  0.12658228 0.05907173 0.06751055 0.0464135
 0.03797468 0.00843882 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.76,0:03:28.892591,r:-.+.ɪ.,4,членный,tɕlɪnɨj,tɕɪlɪnɨj,r:-.ɪ.+.ə.,4,писклявить,pɪsklɪvɪt,pɪsklɪvət,r:-.l.+.ɪ.,4,демуниципализировать,dɪmʊnɪtsɨpəlɪzɪrəvət,dɪmʊnɪtsɨpəɪɪzɪrəvət
2020-03-19,15:26:44,sh,write,512,8.9,9.1,98576,24,24,40,29,"a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, x, z, â, ê, î, ô, û, ě, ř, ǎ, ǐ, ǒ, ǔ, ɕ, ɡ, ɲ, ʃ, ʋ, ʎ, ʑ, ʒ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, z, ć, č, đ, š, ž",40,27,2262046,0:04:05.339203,0.991,1000,870,"[0.         0.00769231 0.03076923 0.06923077 0.09230769 0.10769231
 0.14615385 0.13076923 0.16923077 0.15384615 0.04615385 0.00769231
 0.02307692 0.01538462 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.87,0:03:01.167273,w:-.o.+.g.,3,historiografski,xistoriǒɡrafski,historiggrafski,w:-.t.+.a.,3,obavještajac,obaʋjeʃtǎjats,obavješaajac,w:-.š.+.č.,3,čankoliščev,tʃankolǐʃtʃeʋ,čankoliččev
2020-03-19,15:33:58,sh,read,512,8.9,9.1,98576,23,25,27,42,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, z, ć, č, đ, š, ž","a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, x, z, â, ê, î, ô, û, ě, ř, ǎ, ǐ, ǒ, ǔ, ɕ, ɡ, ɲ, ʃ, ʋ, ʎ, ʑ, ʒ",27,40,2268715,0:03:17.260761,0.965,1000,489,"[0.         0.06849315 0.34833659 0.1702544  0.12328767 0.07632094
 0.05479452 0.06262231 0.04500978 0.02544031 0.01761252 0.00195695
 0.00391389 0.00195695 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.49,0:03:08.189376,r:-.ě.+.e.,24,vretence,ʋretěntse,ʋretentse,r:-.ǒ.+.o.,20,violistica,ʋiǒlistitsa,ʋiolistitsa,r:-.ǎ.+.a.,19,ušašće,uʃǎʃtɕe,uʃaʃtɕe
2020-03-19,15:40:31,tr,write,512,10.1,10.3,117850,27,26,36,36,"a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, y, z, æ, ø, œ, ɔ, ɛ, ɟ, ɡ, ɪ, ɫ, ɯ, ɾ, ʃ, ʊ, ʒ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, ç, î, ö, ü, ğ, ı, ş",36,34,2271781,0:01:58.823572,0.983,1000,848,"[0.         0.06578947 0.06578947 0.13815789 0.11842105 0.14473684
 0.11184211 0.11184211 0.10526316 0.07236842 0.01973684 0.00657895
 0.         0.01315789 0.00657895 0.         0.01973684 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.85,0:03:26.319806,w:-.â.+.a.,9,mâni,manɪ,mani,w:-.ğ.+.y.,5,yeğlik,jɛjlɪk,yeylik,w:-.+.n.,3,eroinci,eɾoɪndʒɪ,eroninci
2020-03-19,15:46:04,tr,read,512,10.1,10.3,117850,25,28,34,38,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, ç, î, ö, ü, ğ, ı, ş","a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, y, z, æ, ø, œ, ɔ, ɛ, ɟ, ɡ, ɪ, ɫ, ɯ, ɾ, ʃ, ʊ, ʒ",34,36,2272807,0:02:46.702485,0.991,1000,880,"[0.         0.01666667 0.05       0.06666667 0.11666667 0.19166667
 0.15833333 0.19166667 0.10833333 0.05       0.00833333 0.01666667
 0.01666667 0.00833333 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.88,0:03:26.716533,r:-.ɫ.+.ɯ.,3,kırbaçlatılmıyorsunuz,kɯrbatʃɫatɯɫmɯjɔrsunʊz,kɯrbatʃɫatɯɯmɯjɔrsunʊz,r:-.v.+.r.,2,karagevrek,kaɾaɟɛvrɛc,kaɾaɟɛrrɛc,r:-.m.+.a.,2,yakamozlanma,jakamɔzɫanma,jakamɔzɫanaa
2020-03-19,15:52:27,eno,write,512,7.3,7.3,42217,28,29,42,52,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɝ, ɡ, ɨ, ɪ, ɫ, ɲ, ɵ, ɹ, ɾ, ʃ, ʉ, ʊ, ʌ, ʍ, ʒ, ʔ, ʰ, ː, θ",42,50,2325045,0:01:09.901938,0.749,1000,0,"[0.    0.981 0.019 0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]",0.0,0:02:38.873808,w:-.ɪ.ɵ.m.ɹ.ʉ.ɾ.ɡ.ɵ.s.+.æ.ɔ.ɔ.ɔ.ɔ.ɔ.t.t.t.ɲ.,1,ɪʒɵmʍɹʉɾɡɵs,æsɪdəʊfɪlɪk,ʒæɔɔɔɔɔtttɲʍ,w:-.ɒ.ɡ.u.z.æ.ʌ.b.+.ʃ.ɔ.ɔ.ɔ.ʰ.ʰ.ʍ.,1,ɒɡuzæʌb,mɪləpid,ʃɔɔɔʰʰʍ,w:-.l.ː.j.ʉ.k.ə.æ.ə.+.æ.ɔ.ɔ.ɔ.t.t.ɲ.ɨ.,1,lːʒjɔʉkəæə,dɪfɔːmdnəs,ʒæɔɔɔɔttɲɨ
2020-03-19,15:56:25,eno,read,512,7.3,7.3,42217,28,29,50,44,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɝ, ɡ, ɨ, ɪ, ɫ, ɲ, ɵ, ɹ, ɾ, ʃ, ʉ, ʊ, ʌ, ʍ, ʒ, ʔ, ʰ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",50,42,2320941,0:01:05.239773,0.775,1000,0,"[0.    0.9   0.086 0.008 0.006 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]",0.0,0:02:37.303927,r:-.b.ɹ.a.d.l.+.k.ɪ.ɪ.ɪ.t.,2,lɫʉlfɔi,bɹaɪdəl,kɪɪɪəɪt,r:-.p.z.ɛ.s.+.s.ɪ.ɪ.ɪ.,1,ʊɵʒʃln,pəzɛst,sɪɪɪət,r:-.ɪ.n.m.ɛ.n.s.j.ʊ.ɹ.b.l.+.d.i.ː.ə.ə.ɪ.ɪ.ɪ.ɪ.ə.ə.,1,ʍðkaæɵndæwɨsːɛoʃ,ɪnkəmɛnsjʊəɹəbəl,diːkəəəəəəɪɪɪɪəə
2020-03-19,16:00:16,ent,write,512,7.3,7.3,42217,28,29,42,44,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",42,42,2304557,0:03:01.310218,0.992,1000,891,"[0.         0.02752294 0.03669725 0.05504587 0.0733945  0.12844037
 0.08256881 0.13761468 0.21100917 0.11926606 0.06422018 0.02752294
 0.02752294 0.00917431 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.89,0:02:37.829627,w:-.z.+.m.,3,ɛtɪmɒlədʒiːz,ɛtɪmɒlədʒiːz,ɛtɪmɒlədʒiːm,w:-.d.+.n.,2,ɡʊdnəs,ɡʊdnəs,ɡʊnnəs,w:-.m.+.ə.,2,əbɹɪdʒmnt,əbɹɪdʒmnt,əbɹɪdʒənt
